lang,QID,url,lang_href,policy_name_en,category,policy_type
lo,Q4039395,https://lo.wikipedia.org/wiki/%E0%BA%A7%E0%BA%B4%E0%BA%81%E0%BA%B4%E0%BA%9E%E0%BA%B5%E0%BB%80%E0%BA%94%E0%BA%8D:%E0%BA%9C%E0%BA%B9%E0%BB%89%E0%BA%94%E0%BA%B9%E0%BB%81%E0%BA%A5%E0%BA%A5%E0%BA%B0%E0%BA%9A%E0%BA%BB%E0%BA%9A,lo,Project:Administrators,Enforcement,Policy
ltg,Q4039395,https://ltg.wikipedia.org/wiki/Vikipedeja:Administraceja,ltg,Project:Administrators,Enforcement,Policy
lt,Q4039395,https://lt.wikipedia.org/wiki/Vikipedija:Administratoriai,lt,Project:Administrators,Enforcement,Policy
lv,Q4039395,https://lv.wikipedia.org/wiki/Vikip%C4%93dija:Administratori,lv,Project:Administrators,Enforcement,Policy
mad,Q4039395,https://mad.wikipedia.org/wiki/Wikip%C3%A8%E1%B8%8Dia:Pangoros,mad,Project:Administrators,Enforcement,Policy
mai,Q4039395,https://mai.wikipedia.org/wiki/%E0%A4%B5%E0%A4%BF%E0%A4%95%E0%A4%BF%E0%A4%AA%E0%A4%BF%E0%A4%A1%E0%A4%BF%E0%A4%AF%E0%A4%BE:%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%AC%E0%A4%A8%E0%A5%8D%E0%A4%A7%E0%A4%95,mai,Project:Administrators,Enforcement,Policy
map-bms,Q4039395,https://map-bms.wikipedia.org/wiki/Wikipedia:Pangurus,jv-x-bms,Project:Administrators,Enforcement,Policy
mdf,Q4039395,https://mdf.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D0%B5%D1%81%D1%8C:%D0%A1%D0%B8%D1%81%D1%82%D0%B5%D0%BC%D0%BE%D0%BD%D1%8C_%D0%B2%D1%8F%D1%82%D0%B8%D0%BA%D1%81%D0%BD%D0%B5,mdf,Project:Administrators,Enforcement,Policy
mg,Q4039395,https://mg.wikipedia.org/wiki/Wikipedia:Mpandrindra,mg,Project:Administrators,Enforcement,Policy
mhr,Q4039395,https://mhr.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D0%B9:%D0%A1%D0%B0%D0%B9%D1%82%D0%B2%D0%B8%D0%BA%D1%82%D0%B0%D1%80%D1%8B%D1%88%D0%B5-%D0%B2%D0%BB%D0%B0%D0%BA,mhr,Project:Administrators,Enforcement,Policy
min,Q4039395,https://min.wikipedia.org/wiki/Wikipedia:Panguruih,min,Project:Administrators,Enforcement,Policy
mi,Q4039395,https://mi.wikipedia.org/wiki/Wikipedia:Kaiwhakahaere,mi,Project:Administrators,Enforcement,Policy
mk,Q4039395,https://mk.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%98%D0%B0:%D0%90%D0%B4%D0%BC%D0%B8%D0%BD%D0%B8%D1%81%D1%82%D1%80%D0%B0%D1%82%D0%BE%D1%80%D0%B8,mk,Project:Administrators,Enforcement,Policy
ml,Q4039395,https://ml.wikipedia.org/wiki/%E0%B4%B5%E0%B4%BF%E0%B4%95%E0%B5%8D%E0%B4%95%E0%B4%BF%E0%B4%AA%E0%B5%80%E0%B4%A1%E0%B4%BF%E0%B4%AF:%E0%B4%95%E0%B4%BE%E0%B4%B0%E0%B5%8D%E0%B4%AF%E0%B4%A8%E0%B4%BF%E0%B5%BC%E0%B4%B5%E0%B4%BE%E0%B4%B9%E0%B4%95%E0%B5%BC,ml,Project:Administrators,Enforcement,Policy
mn,Q4039395,https://mn.wikipedia.org/wiki/Wikipedia:%D0%90%D0%B4%D0%BC%D0%B8%D0%BD%D0%B8%D1%81%D1%82%D1%80%D0%B0%D1%82%D0%BE%D1%80%D1%83%D1%83%D0%B4,mn,Project:Administrators,Enforcement,Policy
mnw,Q4039395,https://mnw.wikipedia.org/wiki/%E1%80%9D%E1%80%B3%E1%80%80%E1%80%B3%E1%80%95%E1%80%B3%E1%80%92%E1%80%B3%E1%80%9A%E1%80%AC:Administrators,mnw,Project:Administrators,Enforcement,Policy
mr,Q4039395,https://mr.wikipedia.org/wiki/%E0%A4%B5%E0%A4%BF%E0%A4%95%E0%A4%BF%E0%A4%AA%E0%A5%80%E0%A4%A1%E0%A4%BF%E0%A4%AF%E0%A4%BE:%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%9A%E0%A4%BE%E0%A4%B2%E0%A4%95,mr,Project:Administrators,Enforcement,Policy
ms,Q4039395,https://ms.wikipedia.org/wiki/Wikipedia:Penyelia,ms,Project:Administrators,Enforcement,Policy
mt,Q4039395,https://mt.wikipedia.org/wiki/Wikipedija:Amministraturi,mt,Project:Administrators,Enforcement,Policy
mwl,Q4039395,https://mwl.wikipedia.org/wiki/Biquip%C3%A9dia:Admenistradores,mwl,Project:Administrators,Enforcement,Policy
myv,Q4039395,https://myv.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F%D1%81%D1%8C:%D0%90%D0%B4%D0%BC%D0%B8%D0%BD%D0%B8%D1%81%D1%82%D1%80%D0%B0%D1%82%D0%BE%D1%80%D1%82,myv,Project:Administrators,Enforcement,Policy
my,Q4039395,https://my.wikipedia.org/wiki/%E1%80%9D%E1%80%AE%E1%80%80%E1%80%AE%E1%80%95%E1%80%AE%E1%80%B8%E1%80%92%E1%80%AE%E1%80%B8%E1%80%9A%E1%80%AC%E1%80%B8:%E1%80%85%E1%80%AE%E1%80%99%E1%80%B6%E1%80%81%E1%80%94%E1%80%B7%E1%80%BA%E1%80%81%E1%80%BD%E1%80%B2%E1%80%9E%E1%80%B0%E1%80%99%E1%80%BB%E1%80%AC%E1%80%B8,my,Project:Administrators,Enforcement,Policy
mzn,Q4039395,https://mzn.wikipedia.org/wiki/%D9%88%DB%8C%DA%A9%DB%8C%E2%80%8C%D9%BE%D8%AF%DB%8C%D8%A7:%D9%85%D8%AF%DB%8C%D8%B1%D9%88%D9%86,mzn,Project:Administrators,Enforcement,Policy
nah,Q4039395,https://nah.wikipedia.org/wiki/Huiquipedia:Huiquipixqui,nah,Project:Administrators,Enforcement,Policy
nap,Q4039395,https://nap.wikipedia.org/wiki/Wikipedia:Ammenistrature,nap,Project:Administrators,Enforcement,Policy
na,Q4039395,https://na.wikipedia.org/wiki/Wikipedia:Administrators,na,Project:Administrators,Enforcement,Policy
nds-nl,Q4039395,https://nds-nl.wikipedia.org/wiki/Wikipedia:Beheerder,nds-NL,Project:Administrators,Enforcement,Policy
nds,Q4039395,https://nds.wikipedia.org/wiki/Wikipedia:Administraters,nds,Project:Administrators,Enforcement,Policy
ne,Q4039395,https://ne.wikipedia.org/wiki/%E0%A4%B5%E0%A4%BF%E0%A4%95%E0%A4%BF%E0%A4%AA%E0%A4%BF%E0%A4%A1%E0%A4%BF%E0%A4%AF%E0%A4%BE:%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%AC%E0%A4%A8%E0%A5%8D%E0%A4%A7%E0%A4%95%E0%A4%B9%E0%A4%B0%E0%A5%82,ne,Project:Administrators,Enforcement,Policy
ng,Q4039395,https://ng.wikipedia.org/wiki/Wikipedia:Administrators,ng,Project:Administrators,Enforcement,Policy
nia,Q4039395,https://nia.wikipedia.org/wiki/Wikipedia:Sangai_hal%C3%B6%C5%B5%C3%B6,nia,Project:Administrators,Enforcement,Policy
nl,Q4039395,https://nl.wikipedia.org/wiki/Wikipedia:Moderator,nl,Project:Administrators,Enforcement,Policy
nn,Q4039395,https://nn.wikipedia.org/wiki/Wikipedia:Administratorar,nn,Project:Administrators,Enforcement,Policy
no,Q4039395,https://no.wikipedia.org/wiki/Wikipedia:Administratorer,no,Project:Administrators,Enforcement,Policy
nrm,Q4039395,https://nrm.wikipedia.org/wiki/Wikipedia:Administrators,nrf,Project:Administrators,Enforcement,Policy
nso,Q4039395,https://nso.wikipedia.org/wiki/Wikipedia:Balaudi,nso,Project:Administrators,Enforcement,Policy
nv,Q4039395,https://nv.wikipedia.org/wiki/Wikiib%C3%AD%C3%ADdiiya:Dahw%C3%A9et%CA%BCaah%C3%ADg%C3%AD%C3%AD,nv,Project:Administrators,Enforcement,Policy
ny,Q4039395,https://ny.wikipedia.org/wiki/Wikipedia:Administrators,ny,Project:Administrators,Enforcement,Policy
oc,Q4039395,https://oc.wikipedia.org/wiki/Wikip%C3%A8dia:Administrator,oc,Project:Administrators,Enforcement,Policy
or,Q4039395,https://or.wikipedia.org/wiki/%E0%AC%89%E0%AC%87%E0%AC%95%E0%AC%BF%E0%AC%AA%E0%AC%BF%E0%AC%A1%E0%AC%BC%E0%AC%BF%E0%AC%86:%E0%AC%AA%E0%AC%B0%E0%AC%BF%E0%AC%9A%E0%AC%BE%E0%AC%B3%E0%AC%95,or,Project:Administrators,Enforcement,Policy
os,Q4039395,https://os.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8:%D0%90%D0%B4%D0%BC%D0%B8%D0%BD%D1%82%C3%A6,os,Project:Administrators,Enforcement,Policy
pag,Q4039395,https://pag.wikipedia.org/wiki/Wikipedia:Administrators,pag,Project:Administrators,Enforcement,Policy
pam,Q4039395,https://pam.wikipedia.org/wiki/Wikipedia:Administrator,pam,Project:Administrators,Enforcement,Policy
pap,Q4039395,https://pap.wikipedia.org/wiki/Wikipedia:Petishon_pa_bira_administrador,pap,Project:Administrators,Enforcement,Policy
pa,Q4039395,https://pa.wikipedia.org/wiki/%E0%A8%B5%E0%A8%BF%E0%A8%95%E0%A9%80%E0%A8%AA%E0%A9%80%E0%A8%A1%E0%A9%80%E0%A8%86:%E0%A8%AA%E0%A9%8D%E0%A8%B0%E0%A8%AC%E0%A9%B0%E0%A8%A7%E0%A8%95,pa,Project:Administrators,Enforcement,Policy
pcd,Q4039395,https://pcd.wikipedia.org/wiki/Wikipedia:Am%C3%A9nistrateus,pcd,Project:Administrators,Enforcement,Policy
pdc,Q4039395,https://pdc.wikipedia.org/wiki/Wikipedia:Verwalter,pdc,Project:Administrators,Enforcement,Policy
pfl,Q4039395,https://pfl.wikipedia.org/wiki/Wikipedia:Adminischdradore,pfl,Project:Administrators,Enforcement,Policy
pih,Q4039395,https://pih.wikipedia.org/wiki/Wikipedia:Administrators,pih,Project:Administrators,Enforcement,Policy
pl,Q4039395,https://pl.wikipedia.org/wiki/Wikipedia:Administratorzy,pl,Project:Administrators,Enforcement,Policy
pms,Q4039395,https://pms.wikipedia.org/wiki/Wikipedia:Aministrator,pms,Project:Administrators,Enforcement,Policy
pnb,Q4039395,https://pnb.wikipedia.org/wiki/%D9%88%DA%A9%DB%8C%D9%BE%DB%8C%DA%88%DB%8C%D8%A7:Administrators,pnb,Project:Administrators,Enforcement,Policy
ps,Q4039395,https://ps.wikipedia.org/wiki/%D9%88%D9%8A%DA%A9%D9%8A%D9%BE%DB%90%DA%89%D9%8A%D8%A7:%D9%BE%D8%A7%D8%B2%D9%88%D8%A7%D9%84%D8%A7%D9%86,ps,Project:Administrators,Enforcement,Policy
pt,Q4039395,https://pt.wikipedia.org/wiki/Wikip%C3%A9dia:Administradores,pt,Project:Administrators,Enforcement,Policy
qu,Q4039395,https://qu.wikipedia.org/wiki/Wikipidiya:Kamachiq,qu,Project:Administrators,Enforcement,Policy
rmy,Q4039395,https://rmy.wikipedia.org/wiki/Vikipidiya:Administratorurya,rmy,Project:Administrators,Enforcement,Policy
roa-tara,Q4039395,https://roa-tara.wikipedia.org/wiki/Wikipedia:Amministrature,nap-x-tara,Project:Administrators,Enforcement,Policy
ro,Q4039395,https://ro.wikipedia.org/wiki/Wikipedia:Administratori,ro,Project:Administrators,Enforcement,Policy
rue,Q4039395,https://rue.wikipedia.org/wiki/%D0%92%D1%96%D0%BA%D1%96%D0%BF%D0%B5%D0%B4%D1%96%D1%8F:%D0%90%D0%B4%D0%BC%D1%96%D0%BD%D1%96%D1%81%D1%82%D1%80%D0%B0%D1%82%D0%BE%D1%80%D1%8B,rue,Project:Administrators,Enforcement,Policy
ru,Q4039395,https://ru.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F:%D0%90%D0%B4%D0%BC%D0%B8%D0%BD%D0%B8%D1%81%D1%82%D1%80%D0%B0%D1%82%D0%BE%D1%80%D1%8B,ru,Project:Administrators,Enforcement,Policy
rw,Q4039395,https://rw.wikipedia.org/wiki/Wikipedia:Administrator,rw,Project:Administrators,Enforcement,Policy
sah,Q4039395,https://sah.wikipedia.org/wiki/%D0%91%D0%B8%D0%BA%D0%B8%D0%BF%D0%B8%D1%8D%D0%B4%D1%8C%D0%B8%D0%B9%D1%8D:%D0%94%D1%8C%D0%B0%D2%BB%D0%B0%D0%B1%D1%8B%D0%BB%D0%BB%D0%B0%D1%80,sah,Project:Administrators,Enforcement,Policy
sa,Q4039395,https://sa.wikipedia.org/wiki/%E0%A4%B5%E0%A4%BF%E0%A4%95%E0%A4%BF%E0%A4%AA%E0%A5%80%E0%A4%A1%E0%A4%BF%E0%A4%AF%E0%A4%BE:%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%AC%E0%A4%A8%E0%A5%8D%E0%A4%A7%E0%A4%95%E0%A4%BE%E0%A4%83_%E0%A4%9A_%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%B6%E0%A4%BE%E0%A4%B8%E0%A4%95%E0%A4%BE%E0%A4%83,sa,Project:Administrators,Enforcement,Policy
scn,Q4039395,https://scn.wikipedia.org/wiki/Wikipedia:Amministraturi,scn,Project:Administrators,Enforcement,Policy
sco,Q4039395,https://sco.wikipedia.org/wiki/Wikipedia:Administrators,sco,Project:Administrators,Enforcement,Policy
sc,Q4039395,https://sc.wikipedia.org/wiki/Wikipedia:Amministradores,sc,Project:Administrators,Enforcement,Policy
sd,Q4039395,https://sd.wikipedia.org/wiki/%D9%88%DA%AA%D9%8A%D9%BE%D9%8A%DA%8A%D9%8A%D8%A7:%D9%85%D9%86%D8%AA%D8%B8%D9%85,sd,Project:Administrators,Enforcement,Policy
se,Q4039395,https://se.wikipedia.org/wiki/Wikipedia:Administr%C3%A1htorat,se,Project:Administrators,Enforcement,Policy
sg,Q4039395,https://sg.wikipedia.org/wiki/Wikipedia:Wa_t%C3%AE_dalisoro,sg,Project:Administrators,Enforcement,Policy
shi,Q4039395,https://shi.wikipedia.org/wiki/Wikipidya:Inmhaln,shi,Project:Administrators,Enforcement,Policy
shn,Q4039395,https://shn.wikipedia.org/wiki/%E1%80%9D%E1%80%AE%E1%82%87%E1%81%B6%E1%80%AE%E1%82%87%E1%81%BD%E1%80%AE%E1%80%B8%E1%80%90%E1%80%AE%E1%80%B8%E1%80%9A%E1%82%83%E1%80%B8:Administrators,shn,Project:Administrators,Enforcement,Policy
sh,Q4039395,https://sh.wikipedia.org/wiki/Wikipedija:Administratori,sh,Project:Administrators,Enforcement,Policy
simple,Q4039395,https://simple.wikipedia.org/wiki/Wikipedia:Administrators,en-simple,Project:Administrators,Enforcement,Policy
si,Q4039395,https://si.wikipedia.org/wiki/%E0%B7%80%E0%B7%92%E0%B6%9A%E0%B7%92%E0%B6%B4%E0%B7%93%E0%B6%A9%E0%B7%92%E0%B6%BA%E0%B7%8F:%E0%B6%B4%E0%B6%BB%E0%B7%92%E0%B6%B4%E0%B7%8F%E0%B6%BD%E0%B6%9A%E0%B7%80%E0%B6%BB%E0%B7%94,si,Project:Administrators,Enforcement,Policy
skr,Q4039395,https://skr.wikipedia.org/wiki/%D9%88%DA%A9%DB%8C%D9%BE%DB%8C%DA%88%DB%8C%D8%A7:%D8%A7%DB%8C%DA%88%D9%85%D9%86%D8%B3%D9%B9%D8%B1%DB%8C%D9%B9%D8%B1,skr,Project:Administrators,Enforcement,Policy
sk,Q4039395,https://sk.wikipedia.org/wiki/Wikip%C3%A9dia:Spr%C3%A1vcovia,sk,Project:Administrators,Enforcement,Policy
sl,Q4039395,https://sl.wikipedia.org/wiki/Wikipedija:Administratorji,sl,Project:Administrators,Enforcement,Policy
smn,Q4039395,https://smn.wikipedia.org/wiki/Wikipedia:Hald%C3%A2%C5%A1eijeeh,smn,Project:Administrators,Enforcement,Policy
sm,Q4039395,https://sm.wikipedia.org/wiki/Wikipedia:Administrators,sm,Project:Administrators,Enforcement,Policy
so,Q4039395,https://so.wikipedia.org/wiki/Wikipedia:Maamulka,so,Project:Administrators,Enforcement,Policy
sq,Q4039395,https://sq.wikipedia.org/wiki/Wikipedia:Administrator%C3%ABt,sq,Project:Administrators,Enforcement,Policy
sr,Q4039395,https://sr.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%98%D0%B0:%D0%90%D0%B4%D0%BC%D0%B8%D0%BD%D0%B8%D1%81%D1%82%D1%80%D0%B0%D1%82%D0%BE%D1%80%D0%B8,sr,Project:Administrators,Enforcement,Policy
ss,Q4039395,https://ss.wikipedia.org/wiki/Wikipedia:Administrators,ss,Project:Administrators,Enforcement,Policy
stq,Q4039395,https://stq.wikipedia.org/wiki/Wikipedia:Administratore,stq,Project:Administrators,Enforcement,Policy
su,Q4039395,https://su.wikipedia.org/wiki/Wikipedia:Kunc%C3%A9n,su,Project:Administrators,Enforcement,Policy
sv,Q4039395,https://sv.wikipedia.org/wiki/Wikipedia:Administrat%C3%B6rer,sv,Project:Administrators,Enforcement,Policy
sw,Q4039395,https://sw.wikipedia.org/wiki/Wikipedia:Wakabidhi,sw,Project:Administrators,Enforcement,Policy
szl,Q4039395,https://szl.wikipedia.org/wiki/Wikipedyjo:Admi%C5%84istratory,szl,Project:Administrators,Enforcement,Policy
szy,Q4039395,https://szy.wikipedia.org/wiki/Wikipitiya:mikuwanay,szy,Project:Administrators,Enforcement,Policy
ta,Q4039395,https://ta.wikipedia.org/wiki/%E0%AE%B5%E0%AE%BF%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%BF%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AF%80%E0%AE%9F%E0%AE%BF%E0%AE%AF%E0%AE%BE:%E0%AE%A8%E0%AE%BF%E0%AE%B0%E0%AF%8D%E0%AE%B5%E0%AE%BE%E0%AE%95%E0%AE%BF%E0%AE%95%E0%AE%B3%E0%AF%8D,ta,Project:Administrators,Enforcement,Policy
tay,Q4039395,https://tay.wikipedia.org/wiki/Wikibitia:Pklahang,tay,Project:Administrators,Enforcement,Policy
tcy,Q4039395,https://tcy.wikipedia.org/wiki/%E0%B2%B5%E0%B2%BF%E0%B2%95%E0%B2%BF%E0%B2%AA%E0%B3%80%E0%B2%A1%E0%B2%BF%E0%B2%AF:%E0%B2%A8%E0%B2%BF%E0%B2%B0%E0%B3%8D%E0%B2%B5%E0%B2%BE%E0%B2%B9%E0%B2%95%E0%B3%86%E0%B2%B0%E0%B3%8D,tcy,Project:Administrators,Enforcement,Policy
tet,Q4039395,https://tet.wikipedia.org/wiki/Wikipedia:Administrad%C3%B3r_sira,tet,Project:Administrators,Enforcement,Policy
te,Q4039395,https://te.wikipedia.org/wiki/%E0%B0%B5%E0%B0%BF%E0%B0%95%E0%B1%80%E0%B0%AA%E0%B1%80%E0%B0%A1%E0%B0%BF%E0%B0%AF%E0%B0%BE:%E0%B0%A8%E0%B0%BF%E0%B0%B0%E0%B1%8D%E0%B0%B5%E0%B0%BE%E0%B0%B9%E0%B0%95%E0%B1%81%E0%B0%B2%E0%B1%81,te,Project:Administrators,Enforcement,Policy
tg,Q4039395,https://tg.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D0%B0:%D0%9C%D1%83%D0%B4%D0%B8%D1%80%D0%BE%D0%BD,tg,Project:Administrators,Enforcement,Policy
th,Q4039395,https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B4%E0%B8%81%E0%B8%B4%E0%B8%9E%E0%B8%B5%E0%B9%80%E0%B8%94%E0%B8%B5%E0%B8%A2:%E0%B8%9C%E0%B8%B9%E0%B9%89%E0%B8%94%E0%B8%B9%E0%B9%81%E0%B8%A5%E0%B8%A3%E0%B8%B0%E0%B8%9A%E0%B8%9A,th,Project:Administrators,Enforcement,Policy
tk,Q4039395,https://tk.wikipedia.org/wiki/Wikipedi%C3%BDa:Administratorlar,tk,Project:Administrators,Enforcement,Policy
tl,Q4039395,https://tl.wikipedia.org/wiki/Wikipedia:Tagapangasiwa,tl,Project:Administrators,Enforcement,Policy
tly,Q4039395,https://tly.wikipedia.org/wiki/Vikipedi%C3%A1:Inzibot%C9%99vonon,tly,Project:Administrators,Enforcement,Policy
to,Q4039395,https://to.wikipedia.org/wiki/Wikipedia:Administrators,to,Project:Administrators,Enforcement,Policy
tpi,Q4039395,https://tpi.wikipedia.org/wiki/Wikipedia:Administrators,tpi,Project:Administrators,Enforcement,Policy
trv,Q4039395,https://trv.wikipedia.org/wiki/Wikipidiya:Seejiq_kmlawa,trv,Project:Administrators,Enforcement,Policy
tr,Q4039395,https://tr.wikipedia.org/wiki/Vikipedi:Hizmetliler,tr,Project:Administrators,Enforcement,Policy
ts,Q4039395,https://ts.wikipedia.org/wiki/Wikipedia:Administrators,ts,Project:Administrators,Enforcement,Policy
tt,Q4039395,https://tt.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F:%D0%98%D0%B4%D0%B0%D1%80%D3%99%D1%87%D0%B5%D0%BB%D3%99%D1%80,tt,Project:Administrators,Enforcement,Policy
tum,Q4039395,https://tum.wikipedia.org/wiki/Wikipedia:Administrators,tum,Project:Administrators,Enforcement,Policy
tw,Q4039395,https://tw.wikipedia.org/wiki/Wikipedia:Adwuma_akwankyer%C9%9Bfo,tw,Project:Administrators,Enforcement,Policy
udm,Q4039395,https://udm.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F:%D0%90%D0%B4%D0%BC%D0%B8%D0%BD%D0%B8%D1%81%D1%82%D1%80%D0%B0%D1%82%D0%BE%D1%80%D1%8A%D1%91%D1%81,udm,Project:Administrators,Enforcement,Policy
ug,Q4039395,https://ug.wikipedia.org/wiki/Wikipedia:%D8%A8%D8%A7%D8%B4%D9%82%DB%87%D8%B1%D8%BA%DB%87%DA%86%D9%89%D9%84%D8%A7%D8%B1,ug,Project:Administrators,Enforcement,Policy
uk,Q4039395,https://uk.wikipedia.org/wiki/%D0%92%D1%96%D0%BA%D1%96%D0%BF%D0%B5%D0%B4%D1%96%D1%8F:%D0%90%D0%B4%D0%BC%D1%96%D0%BD%D1%96%D1%81%D1%82%D1%80%D0%B0%D1%82%D0%BE%D1%80%D0%B8,uk,Project:Administrators,Enforcement,Policy
ur,Q4039395,https://ur.wikipedia.org/wiki/%D9%88%DB%8C%DA%A9%DB%8C%D9%BE%DB%8C%DA%88%DB%8C%D8%A7:%D9%85%D9%86%D8%AA%D8%B8%D9%85%DB%8C%D9%86,ur,Project:Administrators,Enforcement,Policy
uz,Q4039395,https://uz.wikipedia.org/wiki/Vikipediya:Administratorlar,uz,Project:Administrators,Enforcement,Policy
vec,Q4039395,https://vec.wikipedia.org/wiki/Wikipedia:Aministradori,vec,Project:Administrators,Enforcement,Policy
ve,Q4039395,https://ve.wikipedia.org/wiki/Wikipedia:Administrators,ve,Project:Administrators,Enforcement,Policy
vi,Q4039395,https://vi.wikipedia.org/wiki/Wikipedia:B%E1%BA%A3o_qu%E1%BA%A3n_vi%C3%AAn,vi,Project:Administrators,Enforcement,Policy
vls,Q4039395,https://vls.wikipedia.org/wiki/Wikipedia:Sysop,vls,Project:Administrators,Enforcement,Policy
vo,Q4039395,https://vo.wikipedia.org/wiki/V%C3%BCkiped:Guvans,vo,Project:Administrators,Enforcement,Policy
war,Q4039395,https://war.wikipedia.org/wiki/Wikipedia:Magdudumara,war,Project:Administrators,Enforcement,Policy
wa,Q4039395,https://wa.wikipedia.org/wiki/Wikipedia:Manaedjeus,wa,Project:Administrators,Enforcement,Policy
wo,Q4039395,https://wo.wikipedia.org/wiki/Wikipedia:Yorkat,wo,Project:Administrators,Enforcement,Policy
wuu,Q4039395,https://wuu.wikipedia.org/wiki/Wikipedia:%E7%AE%A1%E7%90%86%E5%91%98,wuu,Project:Administrators,Enforcement,Policy
xmf,Q4039395,https://xmf.wikipedia.org/wiki/%E1%83%95%E1%83%98%E1%83%99%E1%83%98%E1%83%9E%E1%83%94%E1%83%93%E1%83%98%E1%83%90:%E1%83%90%E1%83%93%E1%83%9B%E1%83%98%E1%83%9C%E1%83%98%E1%83%A1%E1%83%A2%E1%83%A0%E1%83%90%E1%83%A2%E1%83%9D%E1%83%A0%E1%83%94%E1%83%A4%E1%83%98,xmf,Project:Administrators,Enforcement,Policy
yi,Q4039395,https://yi.wikipedia.org/wiki/%D7%B0%D7%99%D7%A7%D7%99%D7%A4%D6%BC%D7%A2%D7%93%D7%99%D7%A2:%D7%90%D7%93%D7%9E%D7%99%D7%A0%D7%99%D7%A1%D7%98%D7%A8%D7%90%D7%98%D7%90%D7%A8%D7%9F,yi,Project:Administrators,Enforcement,Policy
yo,Q4039395,https://yo.wikipedia.org/wiki/Wikipedia:%C3%80w%E1%BB%8Dn_al%C3%A1m%C3%B9%C3%B3j%C3%BAt%C3%B3,yo,Project:Administrators,Enforcement,Policy
zh-classical,Q4039395,https://zh-classical.wikipedia.org/wiki/%E7%B6%AD%E5%9F%BA%E5%A4%A7%E5%85%B8:%E6%9C%89%E7%A7%A9,lzh,Project:Administrators,Enforcement,Policy
zh-min-nan,Q4039395,https://zh-min-nan.wikipedia.org/wiki/Wikipedia:Ko%C3%A1n-l%C3%AD_j%C3%AEn-o%C3%A2n,nan,Project:Administrators,Enforcement,Policy
zh-yue,Q4039395,https://zh-yue.wikipedia.org/wiki/Wikipedia:%E7%AE%A1%E7%90%86%E5%93%A1,yue,Project:Administrators,Enforcement,Policy
zh,Q4039395,https://zh.wikipedia.org/wiki/Wikipedia:%E7%AE%A1%E7%90%86%E5%91%98,zh,Project:Administrators,Enforcement,Policy
zu,Q4039395,https://zu.wikipedia.org/wiki/Wikipedia:Administrators,zu,Project:Administrators,Enforcement,Policy
ab,Q4375196,https://ab.wikipedia.org/wiki/%D0%90%D0%B2%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D0%B0:%D0%90%D0%B2%D1%82%D0%BE%D1%80%D1%82%C9%99_%D0%B7%D0%B8%D0%BD%D2%9B%D3%99%D0%B0,ab,Wikipedia:Copyrights,Legal,Policy
af,Q4375196,https://af.wikipedia.org/wiki/Wikipedia:Kopiereg,af,Wikipedia:Copyrights,Legal,Policy
als,Q4375196,https://als.wikipedia.org/wiki/Wikipedia:Urheberrechte_beachten,gsw,Wikipedia:Copyrights,Legal,Policy
an,Q4375196,https://an.wikipedia.org/wiki/Wikipedia:Dreitos_d%27autor,an,Wikipedia:Copyrights,Legal,Policy
ar,Q4375196,https://ar.wikipedia.org/wiki/%D9%88%D9%8A%D9%83%D9%8A%D8%A8%D9%8A%D8%AF%D9%8A%D8%A7:%D8%AD%D9%82%D9%88%D9%82_%D8%A7%D9%84%D8%AA%D8%A3%D9%84%D9%8A%D9%81_%D9%88%D8%A7%D9%84%D9%86%D8%B4%D8%B1,ar,Wikipedia:Copyrights,Legal,Policy
