lang,QID,url,lang_href,policy_name_en,title,timestamp,order_within_wiki,order_across_wikis
azb,Q10964165,https://azb.wikipedia.org/wiki/%D9%88%DB%8C%DA%A9%DB%8C%E2%80%8C%D9%BE%D8%AF%DB%8C%D8%A7:%D8%B3%DB%8C%D9%84%DB%8C%D9%86%D9%85%D9%87_%D8%A7%D8%A4%D9%86%D8%B1%DB%8C%D8%B3%DB%8C,azb,Wikipedia:Proposed deletion,ویکی‌پدیا:سیلینمه_اؤنریسی,2021-10-28T16:18:00Z,42,19
en,Q10971677,https://en.wikipedia.org/wiki/Wikipedia:Harassment,en,Wikipedia:Harassment,Wikipedia:Harassment,2005-08-19T17:43:40Z,57,0
ru,Q10971677,https://ru.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F:%D0%9D%D0%B5_%D0%BF%D1%80%D0%B5%D1%81%D0%BB%D0%B5%D0%B4%D1%83%D0%B9%D1%82%D0%B5_%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BD%D0%B8%D0%BA%D0%BE%D0%B2,ru,Wikipedia:Harassment,Википедия:Не_преследуйте_участников,2006-10-09T16:56:20Z,30,1
chr,Q10971677,https://chr.wikipedia.org/wiki/Wikipedia:STALK,chr,Wikipedia:Harassment,Wikipedia:STALK,2007-02-08T00:17:17Z,1,2
hr,Q10971677,https://hr.wikipedia.org/wiki/Wikipedija:Maltretiranje,hr,Wikipedia:Harassment,Wikipedija:Maltretiranje,2007-05-05T23:34:06Z,16,3
sr,Q10971677,https://sr.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%98%D0%B0:%D0%9C%D0%B0%D0%BB%D1%82%D1%80%D0%B5%D1%82%D0%B8%D1%80%D0%B0%D1%9A%D0%B5,sr,Wikipedia:Harassment,Википедија:Малтретирање,2007-10-01T22:23:45Z,34,4
uk,Q10971677,https://uk.wikipedia.org/wiki/%D0%92%D1%96%D0%BA%D1%96%D0%BF%D0%B5%D0%B4%D1%96%D1%8F:%D0%9D%D0%B5_%D0%BF%D0%B5%D1%80%D0%B5%D1%81%D0%BB%D1%96%D0%B4%D1%83%D0%B9%D1%82%D0%B5_%D0%BA%D0%BE%D1%80%D0%B8%D1%81%D1%82%D1%83%D0%B2%D0%B0%D1%87%D1%96%D0%B2,uk,Wikipedia:Harassment,Вікіпедія:Не_переслідуйте_користувачів,2008-01-12T00:42:27Z,25,5
fa,Q10971677,https://fa.wikipedia.org/wiki/%D9%88%DB%8C%DA%A9%DB%8C%E2%80%8C%D9%BE%D8%AF%DB%8C%D8%A7:%D8%A2%D8%B2%D8%A7%D8%B1,fa,Wikipedia:Harassment,ویکی‌پدیا:آزار,2008-06-20T13:25:11Z,38,6
hu,Q10971677,https://hu.wikipedia.org/wiki/Wikip%C3%A9dia:Zaklat%C3%A1s,hu,Wikipedia:Harassment,Wikipédia:Zaklatás,2008-06-27T20:31:47Z,38,7
zh,Q10971677,https://zh.wikipedia.org/wiki/Wikipedia:%E9%A8%B7%E6%93%BE,zh,Wikipedia:Harassment,Wikipedia:騷擾,2008-08-15T13:23:55Z,49,8
fi,Q10971677,https://fi.wikipedia.org/wiki/Wikipedia:K%C3%A4ytt%C3%A4j%C3%A4n_h%C3%A4irint%C3%A4,fi,Wikipedia:Harassment,Wikipedia:Käyttäjän_häirintä,2008-09-02T21:57:30Z,34,9
ar,Q10971677,https://ar.wikipedia.org/wiki/%D9%88%D9%8A%D9%83%D9%8A%D8%A8%D9%8A%D8%AF%D9%8A%D8%A7:%D8%AA%D8%AD%D8%B1%D8%B4,ar,Wikipedia:Harassment,ويكيبيديا:تحرش,2008-12-20T19:28:28Z,44,10
pt,Q10971677,https://pt.wikipedia.org/wiki/Wikip%C3%A9dia:Ass%C3%A9dio_moral,pt,Wikipedia:Harassment,Wikipédia:Assédio_moral,2009-02-16T15:50:16Z,56,11
es,Q10971677,https://es.wikipedia.org/wiki/Wikipedia:Acoso,es,Wikipedia:Harassment,Wikipedia:Acoso,2009-07-16T00:07:23Z,43,12
vi,Q10971677,https://vi.wikipedia.org/wiki/Wikipedia:Qu%E1%BA%A5y_r%E1%BB%91i,vi,Wikipedia:Harassment,Wikipedia:Quấy_rối,2010-01-03T17:30:58Z,50,13
ca,Q10971677,https://ca.wikipedia.org/wiki/Viquip%C3%A8dia:Assetjament,ca,Wikipedia:Harassment,Viquipèdia:Assetjament,2010-10-16T09:59:56Z,34,14
as,Q10971677,https://as.wikipedia.org/wiki/%E0%A7%B1%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A6%AA%E0%A6%BF%E0%A6%A1%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE:%E0%A6%B9%E0%A6%BE%E0%A7%B0%E0%A6%BE%E0%A6%B6%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A4%E0%A6%BF,as,Wikipedia:Harassment,ৱিকিপিডিয়া:হাৰাশাস্তি,2012-02-25T09:37:14Z,26,15
or,Q10971677,https://or.wikipedia.org/wiki/%E0%AC%89%E0%AC%87%E0%AC%95%E0%AC%BF%E0%AC%AA%E0%AC%BF%E0%AC%A1%E0%AC%BC%E0%AC%BF%E0%AC%86:Harassment,or,Wikipedia:Harassment,ଉଇକିପିଡ଼ିଆ:Harassment,2012-03-22T14:23:03Z,16,16
mr,Q10971677,https://mr.wikipedia.org/wiki/%E0%A4%B5%E0%A4%BF%E0%A4%95%E0%A4%BF%E0%A4%AA%E0%A5%80%E0%A4%A1%E0%A4%BF%E0%A4%AF%E0%A4%BE:%E0%A4%9B%E0%A4%B3%E0%A4%A3%E0%A5%82%E0%A4%95,mr,Wikipedia:Harassment,विकिपीडिया:छळणूक,2012-06-09T19:28:51Z,8,17
fr,Q10971677,https://fr.wikipedia.org/wiki/Wikip%C3%A9dia:Harc%C3%A8lement,fr,Wikipedia:Harassment,Wikipédia:Harcèlement,2013-03-13T01:14:33Z,57,18
si,Q10971677,https://si.wikipedia.org/wiki/%E0%B7%80%E0%B7%92%E0%B6%9A%E0%B7%92%E0%B6%B4%E0%B7%93%E0%B6%A9%E0%B7%92%E0%B6%BA%E0%B7%8F:%E0%B7%84%E0%B7%92%E0%B6%BB%E0%B7%92%E0%B7%84%E0%B7%90%E0%B6%BB%E0%B6%9A%E0%B7%92%E0%B6%BB%E0%B7%93%E0%B6%B8%E0%B7%8A,si,Wikipedia:Harassment,විකිපීඩියා:හිරිහැරකිරීම්,2014-05-17T15:26:23Z,39,19
ro,Q10971677,https://ro.wikipedia.org/wiki/Wikipedia:H%C4%83r%C8%9Buire,ro,Wikipedia:Harassment,Wikipedia:Hărțuire,2014-06-16T03:18:03Z,39,20
azb,Q10971677,https://azb.wikipedia.org/wiki/%D9%88%DB%8C%DA%A9%DB%8C%E2%80%8C%D9%BE%D8%AF%DB%8C%D8%A7:%D8%A7%DB%8C%D9%86%D8%AC%DB%8C%D8%AA%D9%85%DA%A9,azb,Wikipedia:Harassment,ویکی‌پدیا:اینجیتمک,2016-01-21T12:38:32Z,23,21
gl,Q10971677,https://gl.wikipedia.org/wiki/Wikipedia:Acoso,gl,Wikipedia:Harassment,Wikipedia:Acoso,2016-10-27T10:26:03Z,36,22
el,Q10971677,https://el.wikipedia.org/wiki/%CE%92%CE%B9%CE%BA%CE%B9%CF%80%CE%B1%CE%AF%CE%B4%CE%B5%CE%B9%CE%B1:%CE%A0%CE%B1%CF%81%CE%B5%CE%BD%CF%8C%CF%87%CE%BB%CE%B7%CF%83%CE%B7,el,Wikipedia:Harassment,Βικιπαίδεια:Παρενόχληση,2016-12-28T00:57:08Z,49,23
tr,Q10971677,https://tr.wikipedia.org/wiki/Vikipedi:Taciz,tr,Wikipedia:Harassment,Vikipedi:Taciz,2017-02-04T20:10:45Z,58,24
ckb,Q10971677,https://ckb.wikipedia.org/wiki/%D9%88%DB%8C%DA%A9%DB%8C%D9%BE%DB%8C%D8%AF%DB%8C%D8%A7:%DA%BE%DB%95%D8%B1%D8%A7%D8%B3%D8%A7%D9%86%DA%A9%D8%B1%D8%AF%D9%86,ckb,Wikipedia:Harassment,ویکیپیدیا:ھەراسانکردن,2017-10-17T19:04:04Z,24,25
zh-yue,Q10971677,https://zh-yue.wikipedia.org/wiki/Wikipedia:%E9%A8%B7%E6%93%BE,yue,Wikipedia:Harassment,Wikipedia:騷擾,2018-09-13T01:35:39Z,33,26
bs,Q10971677,https://bs.wikipedia.org/wiki/Wikipedia:Maltretiranje,bs,Wikipedia:Harassment,Wikipedia:Maltretiranje,2019-06-05T17:59:41Z,20,27
it,Q10971677,https://it.wikipedia.org/wiki/Wikipedia:Molestie,it,Wikipedia:Harassment,Wikipedia:Molestie,2019-06-27T11:18:39Z,54,28
id,Q10971677,https://id.wikipedia.org/wiki/Wikipedia:Kebijakan_keamanan_penyuntingan,id,Wikipedia:Harassment,Wikipedia:Kebijakan_keamanan_penyuntingan,2020-06-24T14:03:48Z,62,29
pl,Q10971677,https://pl.wikipedia.org/wiki/Wikipedia:N%C4%99kanie,pl,Wikipedia:Harassment,Wikipedia:Nękanie,2020-09-04T06:42:32Z,46,30
arz,Q10971677,https://arz.wikipedia.org/wiki/%D9%88%D9%8A%D9%83%D9%8A%D8%A8%D9%8A%D8%AF%D9%8A%D8%A7:%D8%AA%D8%AD%D8%B1%D8%B4,arz,Wikipedia:Harassment,ويكيبيديا:تحرش,2020-12-01T22:05:34Z,38,31
ba,Q10971677,https://ba.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F:%D2%A0%D0%B0%D1%82%D0%BD%D0%B0%D1%88%D1%8B%D1%83%D1%81%D1%8B%D0%BB%D0%B0%D1%80%D2%99%D1%8B_%D1%8D%D2%99%D3%99%D1%80%D0%BB%D3%99%D0%BC%D3%99%D0%B3%D0%B5%D2%99,ba,Wikipedia:Harassment,Википедия:Ҡатнашыусыларҙы_эҙәрләмәгеҙ,2021-07-18T14:20:39Z,22,32
ms,Q10971677,https://ms.wikipedia.org/wiki/Wikipedia:Gangguan,ms,Wikipedia:Harassment,Wikipedia:Gangguan,2021-12-03T08:44:19Z,51,33
hi,Q10971677,https://hi.wikipedia.org/wiki/%E0%A4%B5%E0%A4%BF%E0%A4%95%E0%A4%BF%E0%A4%AA%E0%A5%80%E0%A4%A1%E0%A4%BF%E0%A4%AF%E0%A4%BE:%E0%A4%89%E0%A4%A4%E0%A5%8D%E0%A4%AA%E0%A5%80%E0%A4%A1%E0%A4%BC%E0%A4%A8,hi,Wikipedia:Harassment,विकिपीडिया:उत्पीड़न,2023-08-14T04:24:43Z,34,34
sh,Q10971677,https://sh.wikipedia.org/wiki/Wikipedija:Uznemiravanje,sh,Wikipedia:Harassment,Wikipedija:Uznemiravanje,2023-09-09T15:47:41Z,32,35
az,Q10971677,https://az.wikipedia.org/wiki/Vikipediya:%C4%B0stismar,az,Wikipedia:Harassment,Vikipediya:İstismar,2024-01-19T22:26:22Z,53,36
en,Q10977489,https://en.wikipedia.org/wiki/Wikipedia:Do_not_create_hoaxes,en,Wikipedia:Do not create hoaxes,Wikipedia:Do_not_create_hoaxes,2006-01-02T22:23:09Z,66,0
zh,Q10977489,https://zh.wikipedia.org/wiki/Wikipedia:%E4%B8%8D%E8%A6%81%E8%A3%BD%E9%80%A0%E6%83%A1%E4%BD%9C%E5%8A%87,zh,Wikipedia:Do not create hoaxes,Wikipedia:不要製造惡作劇,2007-02-12T15:14:04Z,40,1
ro,Q10977489,https://ro.wikipedia.org/wiki/Wikipedia:Nu_crea%C8%9Bi_farse,ro,Wikipedia:Do not create hoaxes,Wikipedia:Nu_creați_farse,2008-07-16T00:55:52Z,31,2
az,Q10977489,https://az.wikipedia.org/wiki/Vikipediya:Saxtakarl%C4%B1qla_m%C9%99%C5%9F%C4%9Ful_olmay%C4%B1n,az,Wikipedia:Do not create hoaxes,Vikipediya:Saxtakarlıqla_məşğul_olmayın,2008-09-01T20:05:40Z,19,3
ru,Q10977489,https://ru.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F:%D0%9D%D0%B5_%D0%B7%D0%B0%D0%BD%D0%B8%D0%BC%D0%B0%D0%B9%D1%82%D0%B5%D1%81%D1%8C_%D0%BC%D0%B8%D1%81%D1%82%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%86%D0%B8%D1%8F%D0%BC%D0%B8,ru,Wikipedia:Do not create hoaxes,Википедия:Не_занимайтесь_мистификациями,2008-11-16T11:43:12Z,51,4
vi,Q10977489,https://vi.wikipedia.org/wiki/Wikipedia:Kh%C3%B4ng_tung_tin_v%E1%BB%8Bt,vi,Wikipedia:Do not create hoaxes,Wikipedia:Không_tung_tin_vịt,2008-12-24T04:04:55Z,39,5
fa,Q10977489,https://fa.wikipedia.org/wiki/%D9%88%DB%8C%DA%A9%DB%8C%E2%80%8C%D9%BE%D8%AF%DB%8C%D8%A7:%DA%A9%D9%84%DA%A9_%D9%85%D8%B2%D9%86%DB%8C%D8%AF,fa,Wikipedia:Do not create hoaxes,ویکی‌پدیا:کلک_مزنید,2009-05-03T07:13:27Z,49,6
ar,Q10977489,https://ar.wikipedia.org/wiki/%D9%88%D9%8A%D9%83%D9%8A%D8%A8%D9%8A%D8%AF%D9%8A%D8%A7:%D9%84%D8%A7_%D8%AA%D8%AE%D8%AA%D9%84%D9%82_%D8%A7%D9%84%D8%A3%D9%83%D8%A7%D8%B0%D9%8A%D8%A8,ar,Wikipedia:Do not create hoaxes,ويكيبيديا:لا_تختلق_الأكاذيب,2009-07-15T23:36:02Z,48,7
bn,Q10977489,https://bn.wikipedia.org/wiki/%E0%A6%89%E0%A6%87%E0%A6%95%E0%A6%BF%E0%A6%AA%E0%A6%BF%E0%A6%A1%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE:%E0%A6%A7%E0%A7%8B%E0%A6%81%E0%A6%95%E0%A6%BE%E0%A6%AC%E0%A6%BE%E0%A6%9C%E0%A6%BF_%E0%A6%95%E0%A6%B0%E0%A6%AC%E0%A7%87%E0%A6%A8_%E0%A6%A8%E0%A6%BE,bn,Wikipedia:Do not create hoaxes,উইকিপিডিয়া:ধোঁকাবাজি_করবেন_না,2009-11-21T14:18:39Z,30,8
bg,Q10977489,https://bg.wikipedia.org/wiki/%D0%A3%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F:%D0%9C%D0%B8%D1%81%D1%82%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%86%D0%B8%D0%B8_%D0%B8_%D1%88%D0%B5%D0%B3%D0%B8,bg,Wikipedia:Do not create hoaxes,Уикипедия:Мистификации_и_шеги,2009-12-24T13:20:14Z,33,9
es,Q10977489,https://es.wikipedia.org/wiki/Wikipedia:No_crees_bulos,es,Wikipedia:Do not create hoaxes,Wikipedia:No_crees_bulos,2010-01-22T21:47:21Z,47,10
sv,Q10977489,https://sv.wikipedia.org/wiki/Wikipedia:L%C3%A4gg_inte_in_falsk_information,sv,Wikipedia:Do not create hoaxes,Wikipedia:Lägg_inte_in_falsk_information,2010-08-10T22:41:28Z,42,11
ko,Q10977489,https://ko.wikipedia.org/wiki/%EC%9C%84%ED%82%A4%EB%B0%B1%EA%B3%BC:%ED%97%88%EA%B5%AC%EB%A5%BC_%EC%A7%80%EC%96%B4%EB%82%B4%EC%A7%80_%EB%A7%88%EC%8B%AD%EC%8B%9C%EC%98%A4,ko,Wikipedia:Do not create hoaxes,위키백과:허구를_지어내지_마십시오,2011-11-02T04:57:38Z,43,12
simple,Q10977489,https://simple.wikipedia.org/wiki/Wikipedia:Do_not_create_hoaxes,en-simple,Wikipedia:Do not create hoaxes,Wikipedia:Do_not_create_hoaxes,2012-08-08T15:09:35Z,43,13
id,Q10977489,https://id.wikipedia.org/wiki/Wikipedia:Jangan_membuat_kebohongan,id,Wikipedia:Do not create hoaxes,Wikipedia:Jangan_membuat_kebohongan,2012-10-21T02:05:33Z,47,14
it,Q10977489,https://it.wikipedia.org/wiki/Wikipedia:Bufale,it,Wikipedia:Do not create hoaxes,Wikipedia:Bufale,2013-01-07T21:01:49Z,50,15
ml,Q10977489,https://ml.wikipedia.org/wiki/%E0%B4%B5%E0%B4%BF%E0%B4%95%E0%B5%8D%E0%B4%95%E0%B4%BF%E0%B4%AA%E0%B5%80%E0%B4%A1%E0%B4%BF%E0%B4%AF:%E0%B4%A4%E0%B4%9F%E0%B5%8D%E0%B4%9F%E0%B4%BF%E0%B4%AA%E0%B5%8D%E0%B4%AA%E0%B5%81%E0%B4%95%E0%B5%BE_%E0%B4%89%E0%B4%A3%E0%B5%8D%E0%B4%9F%E0%B4%BE%E0%B4%95%E0%B5%8D%E0%B4%95%E0%B4%B0%E0%B5%81%E0%B4%A4%E0%B5%8D,ml,Wikipedia:Do not create hoaxes,വിക്കിപീഡിയ:തട്ടിപ്പുകൾ_ഉണ്ടാക്കരുത്,2013-03-18T05:18:04Z,34,16
ms,Q10977489,https://ms.wikipedia.org/wiki/Wikipedia:Jangan_melakukan_tipu_helah,ms,Wikipedia:Do not create hoaxes,Wikipedia:Jangan_melakukan_tipu_helah,2013-07-29T00:21:40Z,45,17
th,Q10977489,https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B4%E0%B8%81%E0%B8%B4%E0%B8%9E%E0%B8%B5%E0%B9%80%E0%B8%94%E0%B8%B5%E0%B8%A2:%E0%B8%AD%E0%B8%A2%E0%B9%88%E0%B8%B2%E0%B8%AA%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B7%E0%B9%88%E0%B8%AD%E0%B8%87%E0%B8%AB%E0%B8%A5%E0%B8%AD%E0%B8%81%E0%B8%A5%E0%B8%A7%E0%B8%87,th,Wikipedia:Do not create hoaxes,วิกิพีเดีย:อย่าสร้างเรื่องหลอกลวง,2014-04-13T10:02:31Z,42,18
da,Q10977489,https://da.wikipedia.org/wiki/Hj%C3%A6lp:Lad_v%C3%A6re_med_at_oprette_hoaxes,da,Wikipedia:Do not create hoaxes,Hjælp:Lad_være_med_at_oprette_hoaxes,2014-10-19T11:21:19Z,31,19
ur,Q10977489,https://ur.wikipedia.org/wiki/%D9%88%DB%8C%DA%A9%DB%8C%D9%BE%DB%8C%DA%88%DB%8C%D8%A7:%D8%A7%D9%81%D8%B3%D8%A7%D9%86%DB%92_%D9%86%DB%81_%DA%AF%DA%BE%DA%91%DB%8C%DA%BA,ur,Wikipedia:Do not create hoaxes,ویکیپیڈیا:افسانے_نہ_گھڑیں,2016-08-31T03:19:12Z,37,20
ckb,Q10977489,https://ckb.wikipedia.org/wiki/%D9%88%DB%8C%DA%A9%DB%8C%D9%BE%DB%8C%D8%AF%DB%8C%D8%A7:%D9%82%D8%B3%DB%95%DB%8C_%D9%86%D8%A7%DA%95%D8%A7%D8%B3%D8%AA_%D8%AF%D8%B1%D9%88%D8%B3%D8%AA_%D9%85%DB%95%DA%A9%DB%95,ckb,Wikipedia:Do not create hoaxes,ویکیپیدیا:قسەی_ناڕاست_دروست_مەکە,2017-01-11T19:23:25Z,18,21
fr,Q10977489,https://fr.wikipedia.org/wiki/Wikip%C3%A9dia:Ne_cr%C3%A9ez_pas_de_canulars,fr,Wikipedia:Do not create hoaxes,Wikipédia:Ne_créez_pas_de_canulars,2017-02-13T10:56:38Z,63,22
min,Q10977489,https://min.wikipedia.org/wiki/Wikipedia:Jan_baduto,min,Wikipedia:Do not create hoaxes,Wikipedia:Jan_baduto,2018-09-21T09:58:06Z,10,23
sr,Q10977489,https://sr.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%98%D0%B0:%D0%9D%D0%B5%D0%BC%D0%BE%D1%98%D1%82%D0%B5_%D0%BF%D0%B8%D1%81%D0%B0%D1%82%D0%B8_%D0%BE%D0%B1%D0%BC%D0%B0%D0%BD%D0%B5,sr,Wikipedia:Do not create hoaxes,Википедија:Немојте_писати_обмане,2019-10-13T21:49:41Z,59,24
arz,Q10977489,https://arz.wikipedia.org/wiki/%D9%88%D9%8A%D9%83%D9%8A%D8%A8%D9%8A%D8%AF%D9%8A%D8%A7:%D9%85%D8%B4_%D8%A7%D8%AE%D8%AA%D8%B1%D8%A7%D8%B9_%D8%AE%D8%B1%D8%A7%D9%81%D8%A7%D8%AA,arz,Wikipedia:Do not create hoaxes,ويكيبيديا:مش_اختراع_خرافات,2020-12-01T14:57:13Z,33,25
tr,Q10977489,https://tr.wikipedia.org/wiki/Vikipedi:Asparagas,tr,Wikipedia:Do not create hoaxes,Vikipedi:Asparagas,2021-08-14T18:11:23Z,64,26
uk,Q10977489,https://uk.wikipedia.org/wiki/%D0%92%D1%96%D0%BA%D1%96%D0%BF%D0%B5%D0%B4%D1%96%D1%8F:%D0%9D%D0%B5_%D1%81%D1%82%D0%B2%D0%BE%D1%80%D1%8E%D0%B9%D1%82%D0%B5_%D0%BC%D1%96%D1%81%D1%82%D0%B8%D1%84%D1%96%D0%BA%D0%B0%D1%86%D1%96%D1%97,uk,Wikipedia:Do not create hoaxes,Вікіпедія:Не_створюйте_містифікації,2023-05-19T20:16:15Z,59,27
ja,Q10990487,https://ja.wikipedia.org/wiki/Wikipedia:%E8%91%97%E4%BD%9C%E6%A8%A9%E4%BE%B5%E5%AE%B3%E3%81%B8%E3%81%AE%E5%AF%BE%E5%87%A6,ja,Wikipedia:Copyright violations,Wikipedia:著作権侵害への対処,2004-02-14T05:23:28Z,18,0
en,Q10990487,https://en.wikipedia.org/wiki/Wikipedia:Copyright_violations,en,Wikipedia:Copyright violations,Wikipedia:Copyright_violations,2004-12-07T08:30:33Z,46,1
el,Q10990487,https://el.wikipedia.org/wiki/%CE%92%CE%B9%CE%BA%CE%B9%CF%80%CE%B1%CE%AF%CE%B4%CE%B5%CE%B9%CE%B1:%CE%A0%CF%81%CE%BF%CE%B2%CE%BB%CE%AE%CE%BC%CE%B1%CF%84%CE%B1_%CF%80%CE%BD%CE%B5%CF%85%CE%BC%CE%B1%CF%84%CE%B9%CE%BA%CF%8E%CE%BD_%CE%B4%CE%B9%CE%BA%CE%B1%CE%B9%CF%89%CE%BC%CE%AC%CF%84%CF%89%CE%BD,el,Wikipedia:Copyright violations,Βικιπαίδεια:Προβλήματα_πνευματικών_δικαιωμάτων,2005-04-16T13:40:14Z,5,2
ru,Q10990487,"https://ru.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F:%D0%A7%D1%82%D0%BE_%D0%B4%D0%B5%D0%BB%D0%B0%D1%82%D1%8C,_%D0%B5%D1%81%D0%BB%D0%B8_%D1%81%D1%82%D0%B0%D1%82%D1%8C%D1%8F_%D0%BE%D0%B1%D0%B2%D0%B8%D0%BD%D1%8F%D0%B5%D1%82%D1%81%D1%8F_%D0%B2_%D0%BD%D0%B0%D1%80%D1%83%D1%88%D0%B5%D0%BD%D0%B8%D0%B8_%D0%B0%D0%B2%D1%82%D0%BE%D1%80%D1%81%D0%BA%D0%B8%D1%85_%D0%BF%D1%80%D0%B0%D0%B2",ru,Wikipedia:Copyright violations,"Википедия:Что_делать,_если_статья_обвиняется_в_нарушении_авторских_прав",2006-08-14T14:59:41Z,27,3
pl,Q10990487,https://pl.wikipedia.org/wiki/Wikipedia:Strony_podejrzane_o_naruszenie_praw_autorskich,pl,Wikipedia:Copyright violations,Wikipedia:Strony_podejrzane_o_naruszenie_praw_autorskich,2007-03-31T20:13:54Z,27,4
vi,Q10990487,https://vi.wikipedia.org/wiki/Wikipedia:Vi_ph%E1%BA%A1m_b%E1%BA%A3n_quy%E1%BB%81n,vi,Wikipedia:Copyright violations,Wikipedia:Vi_phạm_bản_quyền,2007-12-29T03:06:06Z,21,5
bs,Q10990487,https://bs.wikipedia.org/wiki/Wikipedia:Kr%C5%A1enje_autorskih_prava,bs,Wikipedia:Copyright violations,Wikipedia:Kršenje_autorskih_prava,2008-03-22T19:36:46Z,10,6
ko,Q10990487,https://ko.wikipedia.org/wiki/%EC%9C%84%ED%82%A4%EB%B0%B1%EA%B3%BC:%EC%A0%80%EC%9E%91%EA%B6%8C_%EC%B9%A8%ED%95%B4,ko,Wikipedia:Copyright violations,위키백과:저작권_침해,2008-04-26T16:19:33Z,25,7
pnt,Q10990487,https://pnt.wikipedia.org/wiki/%CE%92%CE%B9%CE%BA%CE%B9%CF%80%CE%B1%CE%AF%CE%B4%CE%B5%CE%B9%CE%B1:%CE%94%CE%B9%CE%BA%CE%B1%CE%B9%CF%8E%CE%BC%CE%B1%CF%84%CE%B1_%CF%80%CE%BD%CE%B5%CF%85%CE%BC%CE%B1%CF%84%CE%AF,pnt,Wikipedia:Copyright violations,Βικιπαίδεια:Δικαιώματα_πνευματί,2008-07-30T14:41:40Z,0,8
zh,Q10990487,https://zh.wikipedia.org/wiki/Wikipedia:%E4%BE%B5%E7%8A%AF%E8%91%97%E4%BD%9C%E6%9D%83,zh,Wikipedia:Copyright violations,Wikipedia:侵犯著作权,2009-07-18T19:17:40Z,55,9
bn,Q10990487,https://bn.wikipedia.org/wiki/%E0%A6%89%E0%A6%87%E0%A6%95%E0%A6%BF%E0%A6%AA%E0%A6%BF%E0%A6%A1%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE:%E0%A6%95%E0%A6%AA%E0%A6%BF%E0%A6%B0%E0%A6%BE%E0%A6%87%E0%A6%9F_%E0%A6%B2%E0%A6%99%E0%A7%8D%E0%A6%98%E0%A6%A8,bn,Wikipedia:Copyright violations,উইকিপিডিয়া:কপিরাইট_লঙ্ঘন,2010-04-02T13:52:16Z,36,10
si,Q10990487,https://si.wikipedia.org/wiki/%E0%B7%80%E0%B7%92%E0%B6%9A%E0%B7%92%E0%B6%B4%E0%B7%93%E0%B6%A9%E0%B7%92%E0%B6%BA%E0%B7%8F:%E0%B6%9A%E0%B6%BB%E0%B7%8A%E0%B6%AD%E0%B7%98_%E0%B7%84%E0%B7%92%E0%B6%B8%E0%B7%92%E0%B6%9A%E0%B6%B8%E0%B7%8A_%E0%B6%8B%E0%B6%BD%E0%B7%8A%E0%B6%BD%E0%B6%82%E0%B6%9D%E0%B6%B1%E0%B6%BA,si,Wikipedia:Copyright violations,විකිපීඩියා:කර්තෘ_හිමිකම්_උල්ලංඝනය,2010-08-25T14:47:33Z,16,11
ca,Q10990487,https://ca.wikipedia.org/wiki/Viquip%C3%A8dia:Infraccions_de_drets_d%27autor,ca,Wikipedia:Copyright violations,Viquipèdia:Infraccions_de_drets_d'autor,2010-10-06T11:16:14Z,33,12
hi,Q10990487,https://hi.wikipedia.org/wiki/%E0%A4%B5%E0%A4%BF%E0%A4%95%E0%A4%BF%E0%A4%AA%E0%A5%80%E0%A4%A1%E0%A4%BF%E0%A4%AF%E0%A4%BE:%E0%A4%95%E0%A4%BE%E0%A4%AA%E0%A5%80%E0%A4%B0%E0%A4%BE%E0%A4%87%E0%A4%9F_%E0%A4%89%E0%A4%B2%E0%A5%8D%E0%A4%B2%E0%A4%82%E0%A4%98%E0%A4%A8,hi,Wikipedia:Copyright violations,विकिपीडिया:कापीराइट_उल्लंघन,2010-10-20T03:57:14Z,10,13
